"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed May 29 01:59:53 GMT 2024","Wed May 29 02:00:10 GMT 2024","17812","Papernest Magazine Flow","","","","","Completes the magazine address change flow",""
