"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 29 00:50:05 GMT 2024","Wed May 29 00:50:31 GMT 2024","25527","Papernest Magazine Flow","","","","","Completes the magazine address change flow",""
