"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 27 20:25:15 GMT 2024","Mon May 27 20:25:43 GMT 2024","28030","Papernest Magazine Flow","","","","","Completes the magazine address change flow",""
