"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 28 23:51:06 GMT 2024","Tue May 28 23:51:37 GMT 2024","30773","Papernest Magazine Flow","","","","","Completes the magazine address change flow",""
