"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed May 29 02:03:07 GMT 2024","Wed May 29 02:03:30 GMT 2024","23232","Papernest Magazine Flow","","","","","Completes the magazine address change flow",""
