"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed May 29 00:34:14 GMT 2024","Wed May 29 00:34:39 GMT 2024","25372","Papernest Magazine Flow","","","","","Completes the magazine address change flow",""
