"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue May 28 23:56:35 GMT 2024","Tue May 28 23:56:47 GMT 2024","11946","Papernest Magazine Flow","","","","","Completes the magazine address change flow",""
