"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 27 20:21:59 GMT 2024","Mon May 27 20:22:26 GMT 2024","26991","Papernest Magazine Flow","","","","","Completes the magazine address change flow",""
