"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 27 09:20:11 GMT 2024","Mon May 27 09:20:39 GMT 2024","28217","Papernest Magazine Flow","","","","","Completes the magazine address change flow",""
