"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon May 27 19:52:27 GMT 2024","Mon May 27 19:52:53 GMT 2024","25995","Papernest Magazine Flow","","","","","Completes the magazine address change flow",""
